indCol,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
346,Maya Yoshida,Southampton,EPL,17,1520,0,0,1,1.8280328121036291,1.0708853751420975,1.8280328121036291,0.10823878492718857,0.06340768668604524,0.10823878492718857,D,14,5,0,0,2.958919018507004,3.0172281116247177
347,Paul Dummett,Newcastle United,EPL,26,1976,0,0,0,0.28301629703491926,0.3509780988097191,0.28301629703491926,0.012890418387217982,0.015985844581414332,0.012890418387217982,D S,9,4,1,0,3.4623353676870465,3.78213270008564
348,Phil Bardsley,Burnley,EPL,19,1677,0,0,0,0.25243239663541317,1.29353416711092,0.25243239663541317,0.013547355812276198,0.06942043830648945,0.013547355812276198,D,12,7,9,0,2.8458788078278303,3.9139294791966677
349,Peter Crouch,Burnley,EPL,6,73,0,0,0,0.6116751348599792,0,0.6116751348599792,0.7541200292794263,0.0,0.7541200292794263,S,5,0,1,0,0.4730377495288849,0.9484363868832588
350,Fabian Delph,Manchester City,EPL,11,723,0,0,1,0.06981028709560633,0.3856629505753517,0.06981028709560633,0.008690077231818215,0.04800783617120561,0.008690077231818215,D S,4,3,1,1,4.826938830316067,4.901690319180489
351,Samir Nasri,West Ham,EPL,5,244,0,0,2,0.13094224222004414,0.5494267866015434,0.13094224222004414,0.048298368031983493,0.20265742128745454,0.048298368031983493,M S,3,6,0,0,0.39978788048028946,0.614055797457695
352,Harry Arter,Cardiff,EPL,25,2033,0,0,1,0.8048392524942756,0.7227919157594442,0.8048392524942756,0.035629873450312245,0.031997674578627636,0.035629873450312245,M S,23,10,10,0,2.3454611152410507,3.2769743548706174
353,Steven Davis,Southampton,EPL,3,96,0,0,1,0,0.45079314708709717,0,0.0,0.4226185753941536,0.0,M S,0,3,0,0,0.12865033745765686,0.533798336982727
354,Kyle Walker-Peters,Tottenham,EPL,6,372,0,0,3,0.3468112424015999,0.4763886630535126,0.3468112424015999,0.08390594574232255,0.11525532170649498,0.08390594574232255,D M S,2,7,1,0,1.4256771821528673,2.0650416631251574
355,Carl Jenkinson,Arsenal,EPL,3,166,0,0,0,0,0.055605288594961166,0,0.0,0.030147445623774128,0.0,M S,0,1,0,0,1.2273365706205368,1.2273365706205368
356,Phil Jones,Manchester United,EPL,18,1266,0,0,1,0.5517959333956242,0.8154117316007614,0.5517959333956242,0.03922719905656096,0.05796765864460389,0.03922719905656096,D S,5,3,1,0,3.5550849735736847,3.8232289254665375
357,Joe Bennett,Cardiff,EPL,30,2648,0,0,1,0.521325571462512,0.8026727885007858,0.521325571462512,0.017718769422819518,0.027281174835751786,0.017718769422819518,D M,10,14,5,0,0.7613154267892241,1.589597461745143
358,Alex Oxlade-Chamberlain,Liverpool,EPL,2,17,0,0,0,0.4664706289768219,0.11588068306446075,0.4664706289768219,2.4695503887008217,0.6134859691647923,2.4695503887008217,S,1,1,0,0,1.2567362785339355,1.3726168870925903
359,Paulo Gazzaniga,Tottenham,EPL,3,270,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.4387647286057472,0.4387647286057472
360,Mason Holgate,Everton,EPL,5,407,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,1,0,0.6817189045250416,0.6817189045250416
361,Joseph Gomez,Liverpool,EPL,16,1052,0,0,0,0.2288763802498579,0.4228671807795763,0.2288763802498579,0.019580678918714078,0.03617685006669379,0.019580678918714078,D S,5,7,2,0,4.74765482544899,5.0583770647645
362,Tyrone Mings,Bournemouth,EPL,5,137,0,0,0,0,0.06339065730571747,0,0.0,0.04164349750010637,0.0,D S,0,1,0,0,0.06339065730571747,0.06339065730571747
363,Jack Wilshere,West Ham,EPL,8,384,0,0,1,0.17782260477542877,0.5347961513325572,0.17782260477542877,0.04167717299424112,0.1253428479685681,0.04167717299424112,M S,2,5,2,0,0.6268099565058947,1.100212037563324
364,Tom Davies,Everton,EPL,16,973,0,0,0,0.31357355043292046,0.58919732645154,0.31357355043292046,0.029004747727608263,0.0544992388290222,0.029004747727608263,M S,7,5,3,0,2.656915619969368,3.372655674815178
365,Jonjoe Kenny,Everton,EPL,10,791,0,0,1,0.08505235984921455,0.8401080034673214,0.08505235984921455,0.009677259654145778,0.09558750987618068,0.009677259654145778,D S,3,6,1,0,1.9637693352997303,2.841430392116308
366,Davide Zappacosta,Chelsea,EPL,4,119,0,0,0,0.15259306132793427,0.1293266862630844,0.15259306132793427,0.11540651697070659,0.09781009885443359,0.11540651697070659,D S,2,1,0,0,0.7548842430114746,1.0368040055036545
367,Antonio Barreca,Newcastle United,EPL,1,3,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
368,Wesley Hoedt,Southampton,EPL,13,1170,0,0,0,0.5851069986820221,0.017267893999814987,0.5851069986820221,0.04500823066784786,0.0013282995384473067,0.04500823066784786,D,6,1,2,0,1.9285380318760872,1.9396586641669273
369,Emerson,Chelsea,EPL,10,653,0,0,0,0.27292739786207676,0.5980899184942245,0.27292739786207676,0.03761633354913769,0.08243199489200645,0.03761633354913769,D S,5,5,0,0,4.000034302473068,4.018896013498306
370,Alisson,Liverpool,EPL,38,3420,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,0,7.606003455817699,7.606003455817699
371,Stephan Lichtsteiner,Arsenal,EPL,14,953,0,0,0,0.018410898745059967,0.08645564131438732,0.018410898745059967,0.001738699776553407,0.00816475101604917,0.001738699776553407,D S,1,3,3,0,1.5909198336303234,1.6605763994157314
372,Adam Masina,Watford,EPL,14,1004,0,0,1,0.053063672967255116,0.691972266882658,0.053063672967255116,0.004756703752044782,0.06202938647354504,0.004756703752044782,D S,3,3,5,0,1.1271212007850409,1.4070122428238392
373,Tom Heaton,Burnley,EPL,19,1710,0,0,0,0.05880996584892273,0.04152071103453636,0.05880996584892273,0.0030952613604696175,0.0021853005807650717,0.0030952613604696175,GK,1,2,3,0,0.664807291701436,0.6985275167971849
374,Matthew Lowton,Burnley,EPL,21,1743,0,0,0,0.8291753018274903,0.49654752016067505,0.8291753018274903,0.042814559474741325,0.025639286755284426,0.042814559474741325,D S,4,8,7,0,2.3069360442459583,3.3565040305256844
375,Ben Mee,Burnley,EPL,38,3420,0,0,2,1.1468779053539038,1.5216835364699364,1.1468779053539038,0.030180997509313256,0.04004430359131411,0.030180997509313256,D,21,8,9,0,3.239907618612051,3.2569785080850124
376,Stephen Ward,Burnley,EPL,3,235,0,0,0,0.07846243679523468,0.04650852456688881,0.07846243679523468,0.03004944387902605,0.01781177536604252,0.03004944387902605,D,1,1,1,0,0.018254350870847702,0.06476287543773651
377,Steven Defour,Burnley,EPL,6,459,0,0,0,0,0.054209088906645775,0,0.0,0.010629233118950152,0.0,M,0,2,0,0,0.5395476073026657,0.5573337078094482
378,Nathaniel Chalobah,Watford,EPL,9,264,0,0,0,0.07949111238121986,0.22298935055732727,0.07949111238121986,0.027099242857234043,0.07601909678090703,0.027099242857234043,M S,2,1,2,0,0.802977904677391,0.8824690207839012
379,Dominic Solanke,Bournemouth,EPL,10,322,0,0,1,0.7951503349468112,0.3580827619880438,0.7951503349468112,0.2222469880286118,0.10008524403392528,0.2222469880286118,F S,11,8,0,0,0.6305435262620449,1.64336730632931
380,Andrew Robertson,Liverpool,EPL,36,3223,0,0,11,0.8616027366369963,8.056077662855387,0.8616027366369963,0.024059648246146342,0.2249602822392134,0.024059648246146342,D,16,50,4,0,16.70880425721407,21.826572239398956
381,Javier Manquillo,Newcastle United,EPL,18,1098,0,0,3,0.08303647860884666,0.6845885496586561,0.08303647860884666,0.006806268738430055,0.056113815545791486,0.006806268738430055,D M S,2,8,2,0,1.9537241160869598,2.639372207224369
382,Christian Kabasele,Watford,EPL,21,1585,0,0,0,1.5429877918213606,0.18398072570562363,1.5429877918213606,0.08761444874695423,0.010446855087385569,0.08761444874695423,D S,8,2,2,1,2.489375114440918,2.5402292497456074
383,Alfie Mawson,Fulham,EPL,15,1124,0,0,0,0.31890489906072617,0.05239539500325918,0.31890489906072617,0.025535089782442486,0.004195360809869508,0.025535089782442486,D S,2,2,2,0,1.967911632731557,1.967911632731557
384,Georges-Kévin Nkoudou,Tottenham,EPL,1,3,0,0,1,0,0.6077455282211304,0,0.0,18.23236584663391,0.0,S,0,1,0,0,0,0.6077455282211304
385,Vincent Janssen,Tottenham,EPL,3,34,0,0,0,0.3054769039154053,0,0.3054769039154053,0.8086153338937199,0.0,0.8086153338937199,S,3,0,0,0,0,0.3054769039154053
386,Eric Bailly,Manchester United,EPL,12,639,0,0,0,0.24984122812747955,0,0.24984122812747955,0.035188905370067546,0.0,0.035188905370067546,D S,3,0,0,1,2.9941693102009594,2.9941693102009594
387,Kevin Long,Burnley,EPL,6,514,0,0,1,0.03071138821542263,0.4060726463794708,0.03071138821542263,0.005377480426824974,0.07110221434659995,0.005377480426824974,D S,1,1,0,0,0.1912013441324234,0.5972739905118942
388,Rob Holding,Arsenal,EPL,10,807,0,0,0,0.12041006237268448,0.1658618003129959,0.12041006237268448,0.01342863149137745,0.01849759854791776,0.01342863149137745,D S,2,2,1,0,2.418540269136429,2.431092709302902
389,Ben Hamer,Huddersfield,EPL,7,552,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.0903920978307724,0.0903920978307724
390,Arthur Masuaku,West Ham,EPL,23,1759,0,0,1,0.07404853962361813,1.0198715031147003,0.07404853962361813,0.0037887257340111606,0.052182169005300184,0.0037887257340111606,D S,4,14,2,0,2.968191446736455,3.520279275253415
391,Stefano Okaka,Watford,EPL,2,18,0,0,0,0.5551805607974529,0.149380624294281,0.5551805607974529,2.7759028039872646,0.746903121471405,2.7759028039872646,S,2,2,1,0,0,0.6590576618909836
392,Ramadan Sobhi,Huddersfield,EPL,4,68,0,0,0,0,0.17700034379959106,0,0.0,0.23426516091122346,0.0,S,0,3,0,0,0.04244822822511196,0.21944856457412243
393,Nampalys Mendy,Leicester,EPL,31,2085,0,0,0,0.06690591759979725,0.21521641872823238,0.06690591759979725,0.002888025220135133,0.009289917355175498,0.002888025220135133,M S,2,5,5,0,2.9962812550365925,3.1266146637499332
394,Lewis Cook,Bournemouth,EPL,13,718,0,0,0,0.13382913451641798,0.05611182376742363,0.13382913451641798,0.016775239702615068,0.007033515514022461,0.016775239702615068,M S,4,2,2,0,2.1541230380535126,2.2901887875050306
395,Martín Montoya,Brighton,EPL,25,2165,0,0,1,0.18712186720222235,1.1847680611535907,0.18712186720222235,0.007778738128498851,0.049251328177285524,0.007778738128498851,D S,8,18,4,0,3.640393676236272,4.343376721255481
396,Vicente Iborra,Leicester,EPL,8,220,0,0,0,0.2734217047691345,0.10496697574853897,0.2734217047691345,0.11185433376919139,0.04294103553349322,0.11185433376919139,M S,2,1,0,0,0.23042921721935272,0.23042921721935272
397,Sergio Rico,Fulham,EPL,29,2610,0,0,0,0,0.07646976411342621,0,0.0,0.002636888417704352,0.0,GK,0,2,1,0,2.28511955216527,2.3615893237292767
398,Vicente Guaita,Crystal Palace,EPL,20,1754,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,2,0,0.5553672816604376,0.5553672816604376
399,Mateo Kovacic,Chelsea,EPL,32,1756,0,0,2,2.017641892656684,2.013349941931665,2.017641892656684,0.10340989199265464,0.10318991729718101,0.10340989199265464,M S,28,25,3,0,6.00314780883491,8.756808152422309
400,Denis Suárez,Arsenal,EPL,4,59,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0.043597329407930374,0.043597329407930374
401,Mat Ryan,Brighton,EPL,34,3060,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,2,0,0.9535476239398122,0.9535476239398122
402,Fabri,Fulham,EPL,2,180,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.543460488319397,0.543460488319397
403,Erik Durm,Huddersfield,EPL,28,2049,0,0,1,0.2812918461859226,0.47256359923630953,0.2812918461859226,0.012355425161899969,0.020756819878608033,0.012355425161899969,D M S,10,11,0,0,1.891697191633284,2.3992437794804573
404,Oleksandr Zinchenko,Manchester City,EPL,14,1153,0,0,3,0.20922043826431036,1.7170525109395385,0.20922043826431036,0.01633117037622544,0.1340283833343959,0.01633117037622544,D M,7,12,1,0,8.520952329039574,9.430887788534164
405,Maxime Le Marchand,Fulham,EPL,26,2251,0,0,1,0.15703663416206837,0.8136745532974601,0.15703663416206837,0.0062786748443297,0.03253252323268388,0.0062786748443297,D S,5,9,5,0,5.061258481815457,5.662331676110625
406,Benjamin Mendy,Manchester City,EPL,10,900,0,0,5,0.22571563348174095,2.0475864401087165,0.22571563348174095,0.022571563348174097,0.20475864401087165,0.022571563348174097,D M,7,12,1,0,6.811544314026833,8.096011504530907
407,Jonas Lössl,Huddersfield,EPL,31,2778,0,0,1,0,0.39287226274609566,0,0.0,0.012728043069527937,0.0,GK S,0,4,1,0,0.9193092435598373,1.286074222996831
408,Serge Aurier,Tottenham,EPL,8,566,0,0,2,0.13692721724510193,1.2592019140720367,0.13692721724510193,0.021772879067242356,0.20022645276763834,0.021772879067242356,D M S,4,6,1,0,2.5084127709269524,3.3229645155370235
409,Lazar Markovic,Fulham,EPL,1,42,0,0,0,0,0.013624735176563263,0,0.0,0.029195861092635562,0.0,S,0,1,0,0,0,0.013624735176563263
410,Jazz Richards,Cardiff,EPL,4,117,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
411,Mohamed Diamé,Newcastle United,EPL,29,2172,0,0,0,1.0539298122748733,0.1333967112004757,1.0539298122748733,0.04367112481801961,0.005527488033168882,0.04367112481801961,M S,20,2,3,0,4.388233642093837,5.132169581949711
412,Sam Gallagher,Southampton,EPL,4,30,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
413,Bruno Ecuele Manga,Cardiff,EPL,38,3374,0,0,1,1.2095470875501633,0.28514517983421683,1.2095470875501633,0.0322641487491152,0.007606125128950657,0.0322641487491152,D S,10,6,0,0,0.9345031436532736,1.074945729225874
414,Kepa,Chelsea,EPL,36,3240,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,2,0,5.416644170880318,5.416644170880318
415,Diego Rico,Bournemouth,EPL,12,600,0,0,0,0.18088901415467262,1.2170707732439041,0.18088901415467262,0.027133352123200893,0.18256061598658563,0.027133352123200893,D M S,9,11,1,0,0.6581922024488449,1.2552986992523074
416,Florian Lejeune,Newcastle United,EPL,12,1057,0,0,0,0.2765634413808584,0.29143574461340904,0.2765634413808584,0.023548448178124178,0.024814774848823853,0.023548448178124178,D,7,6,0,0,2.278653621673584,2.3515918850898743
417,Marc Navarro,Watford,EPL,2,87,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,0,0,0,0
418,Florent Hadergjonaj,Huddersfield,EPL,24,1843,0,0,0,0.2224596906453371,1.380697287619114,0.2224596906453371,0.010863468344047932,0.0674241757383181,0.010863468344047932,D M S,6,23,1,0,1.3660808447748423,2.309495070949197
419,Bernardo,Brighton,EPL,22,1740,0,0,1,0.3528812639415264,0.5762905376031995,0.3528812639415264,0.018252479169389296,0.029808131255337905,0.018252479169389296,D S,8,10,4,0,1.721323387697339,2.3049700912088156
420,Caglar Söyüncü,Leicester,EPL,6,373,0,0,0,0.05584140494465828,0,0.05584140494465828,0.01347379743972988,0.0,0.01347379743972988,D S,2,0,1,0,0.5203310362994671,0.5203310362994671
421,Angus Gunn,Southampton,EPL,12,1080,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.33398132771253586,0.33398132771253586
422,Ademola Lookman,Everton,EPL,21,575,0,0,2,1.568968292325735,1.611437514424324,1.568968292325735,0.24557764575533245,0.25222500225772027,0.24557764575533245,M S,12,10,0,0,2.2015602439641953,4.338541761040688
423,Josh Sims,Southampton,EPL,7,205,0,0,1,0.7687911465764046,0.698920726776123,0.7687911465764046,0.33751806435061665,0.3068432459017126,0.33751806435061665,M S,5,1,0,0,0.41221651434898376,1.879928357899189
424,Aaron Wan-Bissaka,Crystal Palace,EPL,35,3136,0,0,3,0.3732242938131094,2.2901109037920833,0.3732242938131094,0.010711156391320104,0.06572384609097177,0.010711156391320104,D,9,14,4,1,5.101706737652421,7.099252538755536
425,Angel Gomes,Manchester United,EPL,2,23,0,0,0,0.1069332305341959,0,0.1069332305341959,0.41843438035120134,0.0,0.41843438035120134,S,2,0,0,0,0.17405927181243896,0.2809925004839897
426,Sam Surridge,Bournemouth,EPL,2,9,0,0,0,0.37939202785491943,0.03785677254199982,0.37939202785491943,3.7939202785491943,0.37856772541999817,3.7939202785491943,S,2,1,0,0,0,0.41724881529808044
427,Yves Bissouma,Brighton,EPL,28,1757,0,0,0,1.7799658132717013,0.9938525967299938,1.7799658132717013,0.0911763933946802,0.050908784123904066,0.0911763933946802,M S,31,13,5,0,3.1750624775886536,4.976572394371033
428,Adama Diakhaby,Huddersfield,EPL,12,560,0,0,0,0.8706765249371529,0.5404304750263691,0.8706765249371529,0.13993015579347098,0.08685489777209503,0.13993015579347098,F M S,7,5,1,0,0.27838920429348946,1.3227422647178173
429,Matteo Guendouzi,Arsenal,EPL,33,2132,0,0,0,0.48229107446968555,1.5040014944970608,0.48229107446968555,0.020359379316262523,0.06348974413918174,0.020359379316262523,M S,16,17,9,0,12.147169291973114,13.771110136061907
430,Fousseni Diabate,Leicester,EPL,1,55,0,0,0,0,0.07528402656316757,0,0.0,0.12319204346700148,0.0,M,0,1,0,0,0,0.07528402656316757
431,Tommy Smith,Huddersfield,EPL,15,1138,0,0,0,0.07578589022159576,0.3938208967447281,0.07578589022159576,0.005993611704695622,0.031145765120409074,0.005993611704695622,D S,3,7,2,1,0.8312791110947728,1.1677420688793063
432,Chris Löwe,Huddersfield,EPL,29,2052,0,0,2,0.4915370186790824,1.7837480790913105,0.4915370186790824,0.021558641170135194,0.0782345648724259,0.021558641170135194,D M S,18,20,2,0,1.597274586558342,3.101570918224752
433,Collin Quaner,Huddersfield,EPL,2,34,0,0,0,0,0.09769170731306076,0,0.0,0.25859569582869024,0.0,S,0,1,0,0,0.10857203137129545,0.10857203137129545
434,Rajiv van La Parra,Huddersfield,EPL,5,411,0,0,0,0.23703227564692497,0.06990411877632141,0.23703227564692497,0.05190487787888868,0.0153074712648879,0.05190487787888868,F M,5,4,0,0,0.104132030159235,0.39200353994965553
435,Danny Williams,Huddersfield,EPL,5,94,0,0,0,0.015552564524114132,0.031034724786877632,0.015552564524114132,0.01489075326776885,0.029714098200201988,0.01489075326776885,M S,1,1,1,0,0.0684328954666853,0.08398545999079943
436,Laurent Depoitre,Huddersfield,EPL,23,1039,0,0,1,2.6720804320648313,0.45641087274998426,2.6720804320648313,0.2314602876668285,0.039535109285369185,0.2314602876668285,F S,30,9,1,0,0.09160278737545013,2.7286373591050506
437,Joel Coleman,Huddersfield,EPL,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0,0
438,Jan Bednarek,Southampton,EPL,25,2150,0,0,1,0.843163562938571,0.6224703937768936,0.843163562938571,0.03529521891370762,0.026056900204614153,0.03529521891370762,D S,5,9,7,0,3.6471180533990264,4.15869961399585
439,Charlie Taylor,Burnley,EPL,38,3238,0,0,1,0.10902031417936087,1.4475778862833977,0.10902031417936087,0.003030212562119357,0.04023533346680228,0.003030212562119357,D S,6,11,2,0,3.8603310342878103,4.402470188215375
440,Bruno,Brighton,EPL,14,1150,0,0,1,0.06698440201580524,0.5888879615813494,0.06698440201580524,0.005242257549063019,0.04608688394984473,0.005242257549063019,D,2,6,2,0,1.7048961473628879,2.223366688005626
441,Ederson,Manchester City,EPL,38,3420,0,0,1,0,0.07219662703573704,0,0.0,0.0018999112377825536,0.0,GK,0,3,2,0,7.549603767693043,7.599130880087614
442,Jacob Murphy,Newcastle United,EPL,9,293,0,0,1,0.033076788298785686,0.6086342334747314,0.033076788298785686,0.010160105620787412,0.18695249492397895,0.010160105620787412,M S,2,1,0,0,0,0.6417110217735171
443,Gaëtan Bong,Brighton,EPL,22,1802,0,0,0,0.069480637088418,0.4776688078418374,0.069480637088418,0.003470176103195128,0.023856932689103976,0.003470176103195128,D S,2,9,0,0,3.5306791868060827,3.708820505067706
444,José Izquierdo,Brighton,EPL,15,803,0,0,1,0.6221191585063934,0.4745671898126602,0.6221191585063934,0.06972692934691832,0.0531893487959395,0.06972692934691832,F M S,15,6,1,0,0.3064800500869751,1.137916224077344
445,Abdelhamid Sabiri,Huddersfield,EPL,2,51,0,0,0,0,0,0,0.0,0.0,0.0,F S,0,0,0,0,0.026139868423342705,0.026139868423342705
446,Jonathan Hogg,Huddersfield,EPL,29,2392,0,0,1,0.2550542373210192,0.7261039465665817,0.2550542373210192,0.009596522307228982,0.027319964544729246,0.009596522307228982,M,8,15,8,1,2.1503456942737103,2.7212886586785316
447,Jack Simpson,Bournemouth,EPL,6,407,0,0,0,0.36937708966434,0,0.36937708966434,0.08168043751791303,0.0,0.08168043751791303,D S,2,0,0,0,0.34872982278466225,0.34872982278466225
448,Hamza Choudhury,Leicester,EPL,9,597,0,0,0,0.47463238053023815,0.5052471477538347,0.47463238053023815,0.07155262018043791,0.07616791172168362,0.07155262018043791,M S,4,5,0,0,1.0719102546572685,1.9858073014765978
449,Ben Johnson,West Ham,EPL,1,64,0,0,0,0,0,0,0.0,0.0,0.0,D,0,0,0,0,0,0
450,Franck Zambo,Fulham,EPL,22,1515,0,0,0,0.6529496442526579,0.251718926243484,0.6529496442526579,0.038789087777385614,0.014953599578820833,0.038789087777385614,M S,21,7,1,1,6.330409485846758,6.868557538837194
451,Callum Hudson-Odoi,Chelsea,EPL,10,390,0,0,1,0.9915980324149132,1.5700713135302067,0.9915980324149132,0.22883031517267227,0.36232414927620155,0.22883031517267227,F S,6,9,0,0,1.0847015492618084,3.4173001274466515
